krp,"Korop, Durop, Kurop, Ododop"
ksa,"Shuwa-Zamani, Kauru, Kuzamani, Rishuwa"
ksm,"Kumba, Isaro, Sate, Yofo"
kso,"Kofa, Kota"
ksq,"Kwaami, Komawa, Kwam, Kwamanchi, Kwami, Kwom"
ktc,"Kholok, Kode, Koode, Kwoode, Pia, Pitiko, Widala, Wurkum"
kub,"Kutep, Ati, “Jompre” (pej.), Kuteb, Kutev, Mbarike, Zumper"
kug,Kupa
kuh,"Kushi, Chong’e, Goji, Kushe"
kul,"Kulere, Akande, Akandi, Kande, Korom Boye, Tof"
kwb,"Kwa, Baa, Kwah"
kwl,Kofyar
kwq,"Kwak, Bùkwák"
kxe,Kakihum
lak,"Laka, Godogodo, Lakka, Lao Habe, Lau"
lan,"Laru, Laranchi, Larawa, Laro, Sengwe"
ldb,"Duya, Adong, Idun, Jaba Duya, Jaba Lunga, Lungu, Ungu"
ldd,Luri
ldg,"Lenyima, Anyima, Inyima"
ldh,Lamja-Dengsa-Tola
ldj,"Lemoro, Anemoro, Anowuru, Emoro, Limoro, Limorro"
ldk,"Leelau, Lelau, Lelo, Munga, Munga Lelau"
ldl,"Kaan, Kan, Libbo, Libo"
ldo,"Loo, Lo, Loh, Shungo, Shunhu"
ldp,"Tso, Cibbo, Cuyi Tsó, Kitta, Lotsu-Piri, Pire, Piri, Tsóbó"
ldq,Lufu
lla,"Lala-Roba, Gworam"
lnu,"Longuda, Languda, Longura, Nunguda, Nungura, Nunguraba"
lop,"Lopa, Djiri, Kirikjir, Lopawa, Lupa, Ollaran"
mae,"Bo-Rukul, “Kaleri” (pej.), Mabo-Barkul, Mabo-Barukul"
mbu,Mbula-Bwazza
mcj,"Mvanip, Magu, Mvanlip, Mvano, Mvanon, Mvanöp"
mda,"Mada, Madda, Yidda"
mew,"Maaka, Maga, Magha, Maha, Maka"
mfl,"Putai, Marghi West"
mfm,Marghi South
mfn,"Mbembe (Cross River), Ekokoma, Ifunubwa, Oderiga, Ofunobwam, Okam, Wakande"
mfo,"Mbe, Ketuen, Western Mbube"
mgi,"Lijili, Koro Lafia, Koro of Lafia, Ligili, Megili, Migili, Mijili"
mgj,"Abureni, Mini"
mjs,"Miship, Chip, Cip, Ship"
mkf,"Miya, Miyawa, Muya"
mko,"Mingang Doso, Doso, Munga Doso, Ngwai Mungàn"
mma,"Mama, Kantana, Kwarra"
mmf,Mundat
moi,"Mboi, Gena, Mboire, Mboyi"
mrt,"Marghi Central, Marghi, Margi"
mtl,"Montol, Baltap, Montal, Teel"
mzk,"Mambila (Nigeria), Bang, Lagubi, Mabila, Mambere, Mambilla, Nor, Nor Tagbo, Tongbo"
mzm,"Mumuye, Yoro"
nar,"Iguta, Anaguta, Naraguta"
nat,"Hungworo, Ingwe, Ingwo, Ngwe, Ngwoi, Nkwoi, Ungwe"
nbb,Ndoe
nbh,"Ngamo, Gamawa, Gamo, Ngamawa"
nbo,"Nkukoli, Ekuri, Lokoli, Lokukoli, Nkokolle"
nbp,"Nnam, Ndem"
nbr,"Numana-Nunku-Gbantu-Numbu, Sanga"
ndd,Nde-Nsele-Nta
ndi,"Samba Leko, Chamba Leko, Lego, Leko, Lekon, Ndi, Samba, Samba Leeko, Suntai"
ndr,"Ndoola, Ndola, Ndoro, Njoyame, Nundoro"
ned,"Nde-Gbite, Biti, Bötö"
nfd,Ahwai
ngi,"Ngizim, Ngezzim, Ngizmawa"
ngs,"Gvoko, Gavoko, Gevoko, Ghboko, Kuvoko, Nggweshe, Ngoshe Sama, Ngoshe-Ndhang, Ngoshi, Ngossi, Ngweshe-Ndaghan"
ngw,"Ngwaba, Goba, Gombi"
ngx,"Nggwahyi, Ngwaxi, Ngwohi"
nin,"Ninzo, Akiza, Amar Tita, Ancha, Fadan Wate, Gbhu D Amar Randfa, Hate, Incha, Kwasu, Ninzam, Nunzo"
nja,"Nzanyi, Jeng, Jenge, Kobotshi, Njai, Njanyi, Njei, Njeing, Njeny, Nzangi, Zani, Zany"
njr,"Njerep, Njerup"
nkx,"Nkoroo, Nkoro"
nkz,Nkari
nmi,"Nyam, Nyambolo"
nns,"Ningye, Ningeshe"
nsc,Nshi
nsi,Nigerian Sign Language
nuh,Ndunda
nup,"Nupe-Nupe-Tako, Nufawa, Nupe, Nupeci, Nupecidji, Nupenchi, Nupencizi"
obu,"Obulom, Abuloma"
oda,Odut
odu,"Odual, Saka"
ofu,"Efutop, Agbaragba, Ofutop"
ogb,"Ogbia, Ogbinya"
ogc,"Ogbah, Ogba"
ogg,"Ogbogolo, Obogolo"
ogo,"Khana, Kana, Ogoni"
ogu,"Ogbronuagum, Bukuma"
okb,Okobo
okd,"Okodia, Okordia"
oke,Okpe
okr,"Kirike, Okrika"
oks,"Oko-Eni-Osayen, Ogori-Magongo, Oko"
okx,Okpe
olm,Oloma
opa,"Okpamheri, Opameri"
org,"Oring, Koring, Orri, Orrin, Orringorrin"
orr,Oruma
orx,"Oro, Oron"
oso,Ososo
pai,"Pe, Dalong, Pai"
pbl,"Mak, Leemak, Lemak, Panya, Panyam, Zo"
pbn,"Kpasham, ’Balo, Kpasam, Maya, Nyisam, Passam"
pcm,"Pidgin (Nigerian), Broken English, Brokin, Brokun, Nigerian Creole English, Nigerian Pidgin English"
pcn,"Piti, Abisi, Bisi, Pitti"
pcw,Pyapun
pgs,Pangseng
pip,"Pero, Filiya, Pipero"
piy,"Piya-Kwonci, Ambandi, Pia, Pitiko, Piya, Wurkum"
plj,"Polci, Palchi, Palci, Polchi"
png,"Pangu, Arringeu, Pongo, Pongu, Tarin"
pqa,"Pa’a, Afa, Afanci, Afawa, Fa’awa, Foni, Fucaka, Pa’awa, Pala"
pwb,"Panawa, Bugel, Bujiye"
pym,"Fyam, Fem, Fyem, Genawa, Gyem, Gyema, Paiem, Pem, Pyem"
rax,Rang
res,"Reshe, Bareshe, Gunga, Gunganchi, Gungawa, Tsureja, Tsureshe, Yaurawa"
rin,"Nungu, Lindiri, Rendre, Rindiri, Rindre"
rod,"Rogo, Burogo, Shiyabe, toRogo, Toshiyabe, Ucanja Kamuku, Urogo"
ruk,"Kuce, Bace, Bache, Che, Inchazi, Rukuba, Sale"
ruy,"Mala, Amala, Rumaiya, Rumaya, Tumala"
ruz,"Ruma, Bagwama, Rurama, Ruruma, Turama"
say,"Saya, Sayanci, Sayara, Sayawa, Seiyara, Seya, Seyawa, Vigzar, Vikzar, Zaar"
scv,"Sheni, Shaini, Shani, Shenanci"
scw,Sha
sde,"Surubu, Fiti, Skrubu, Srubu, Zurubu"
sha,Shall-Zwall
sho,"Shanga, Shangawa, Shonga, Shongawa"
sir,"Siri, Sirawa"
sqa,"Shama-Sambuga, Tushama, Ushama"
sqh,"Shau, Lìsháù, Sho"
sur,"Mwaghavul, Sura"
sxs,Sasaru
syk,"Sukur, Adikimmu Sukur, Gemasakun, Sakul, Sugur"
tak,Tala
tal,Tal
tan,"Tangale, Tangle"
tdk,"Tambas, Tambes, Tembis"
tdl,"Sur, Dishili, Myet, Nsur, Suru, Tapshin, Tapshinawa"
tdo,"Teme, Tema"
tdq,"Tita, Hoai Petel"
tdv,"Toro, Turkwam"
tgd,"Ciwogai, Sago, Tsagu"
thy,"Tha, Joole Manga, Kapawa"
tiv,"Tiv, “Munshi” (pej.)"
tkq,"Tee, Tai"
tsw,"Tsishingini, Ashingini, Kambari, Kamberchi, Kamberri, Salka"
ttb,"Gaa, Tiba"
ttr,Tera
tul,"Tula, Kotule, Kutule"
tvd,"Tsuvadi, Abadi, Avadi, Evadi, Ibeto, Kamberi"
tye,"Kyanga, Canga, Changa, Kã, Kenga, Kyangawa, Kyenga, Tienga, Tyanga, Tyenga"
uba,Ubang
uda,Uda
uha,"Uhami, Ishua"
uji,"Tanjijili, Jijili, Koro, Koro Funtu of Kafin Koro, Koro Funtu of Minna, Koro Funtu of Shakoyi, Ujijili"
ukp,Ukpe-Bayobiri
ukq,Ukwa
uku,"Ukue, Ekpenmen, Ekpenmi, Epinmi, Ukpe"
ukw,Ukwuani-Aboh-Ndoni
ula,"Fungwa, Afungwa, Tufungwa, Ula, Ura"
ulb,Ulukwumi
umm,"Umon, Amon"
une,"Uneme, Ileme, Ineme, Uleme"
uok,Uokha
urh,"Urhobo, “Sobo” (pej.)"
uta,"Otank, Itang, Itank, Otang, Otanga, Utanga, Utange, Utank"
utr,"Etulo, Eturo, Turumawa, Utur"
uya,"Doko-Uyanga, Basanga, Dosanga, Iko, Uyanga"
vem,Vemgo-Mabas
ver,"Mom Jango, Kobo, Vere, Verre, Were"
vit,"Viti, Vötö"
vki,"Ija-Zuba, Koro Afiki, Koro Ija, Koro Zuba"
vor,"Voro, Bena, Buna, Ebina, Ebuna, Woro, Yungur"
wav,Waka
wja,"Waja, Nyan Wiyau, Wiyaa, Wuya"
wji,"Warji, Sar, Sarawa, Warja, Warjawa"
wma,Mawa
wom,"Wom, Pere, Pereba, Perema"
xab,Sambe
xoc,O’chi’chi’
xsh,"Shamang, Samang, Samban"
xsn,"Sanga, Asanga, Isanga"
yay,"Agwagwune, Agwaguna, “Akunakuna” (pej.), Akurakura, Gwune, Okurikan"
yaz,"Lokaa, Loke, Loko, Luko, Yakö, Yakurr"
yba,"Yala, Iyala"
ybj,"Hasha, Yashi"
ybl,"Yukuben, Ayikiben, Balaabe, Balaaben, Boritsu, Nyikobe, Nyikuben, Oohum, Uhumkhegi, Uuhum, Uuhum-Gigi"
yer,"Tarok, Appa, Yergam, Yergum"
yes,"Nyankpa, Nyenkpa, Yasgua, Yeskwa"
ynq,"Yendang, Kuseki, Nyandang, Yadang, Yandang, Yendam, Yundum"
yor,"Yoruba, Yariba, Yooba"
yot,"Yotti, Yoti"
yun,"Bena, Binna, Buna, Ebina, Ebuna, Gbinna, “Lala” (pej.), Purra, Yangeru, Yongor, Yungur"
zah,"Zangwal, Twar, Zwangal"
zaz,"Zari, Zariwa"
zhi,"Zhire, Kenyi"
zir,"Ziriya, Jiriya"
ziz,"Zizilivakan, Àmzírív, Fali of Jilbu, Jilvu, Zhilvu, Ziliva, Ziziliveken"
zns,Mangas
zua,"Zeem, Chaari"
fkv,"Finnish (Kven), Kven, North Finnish"
nsl,Norwegian Sign Language
rmg,"Norwegian (Traveller), Norwegian Traveller, Rodi"
sme,"Saami (North), “Lapp” (pej.), “Northern Lappish” (pej.), Northern Saami, “Norwegian Lapp” (pej.), Saami, Same, Sámegiella, Samic"
acx,"Arabic (Omani Spoken), Omani Hadari Arabic"
adf,"Arabic (Dhofari Spoken), Dhofari, Zofari"
bhm,"Bathari, Batahari, Bathara"
hoh,"Hobyót, Hewbyót, Hobi, Kalam Rifi"
hss,"Harsusi, Harsi ’Aforit, Hersyet"
luv,"Luwati, Khojki, Lawatiyya"
shv,"Shehri, Ehkili, Geblet, Jibali, Jibbali, Qarawi, Sehri, Shahari, Sheret"
zum,"Kumzari, Kumzai"
aeq,Aer
bal,Baluchi
bcc,"Balochi (Southern), Baloci, Baluchi, Baluci, Makrani"
bdz,"Badeshi, Badakhshi"
bft,"Balti, Baltistani, Bhotia of Baltistan, Sbalti"
bgn,"Balochi (Western), Baloci, Baluchi, Baluci"
bgp,"Balochi (Eastern), Baloci, Baluchi, Baluci, Eastern Hill Balochi"
bhe,Bhaya
brh,"Brahui, Birahui, Brahuidi, Brahuigi, Kur Galli"
bsk,"Burushaski, Biltum, Brushaski, Burucaki, Burucaski, Burushaki, Burushki, Khajuna, Kunjut"
btv,"Bateri, Batera Kohistani, Baterawal, Baterawal Kohistani, Bateri Kohistani"
clh,"Chilisso, Chiliss, Galos"
deh,"Dehwari, Deghwari"
dmk,"Domaaki, Doma, Dumaki"
dml,"Dameli, Damedi, Damel, Damia, Damiabaasha, Gidoji, Gudoji"
ggg,"Gurgula, Marwari Ghera"
ghr,"Ghera, Bara, Sindhi Ghera"
gig,Goaria
gjk,"Koli (Kachi), Kachi, Kachi Gujarati, Katchi, Kohli, Kolhi, Koli, Kori, Kuchi, Vagari, Vagaria"
gwc,"Kalami, Bashgharik, Bashkarik, Baskarik, Dir Kohistani, Diri, Dirwali, Gaawro, Garwa, Garwi, Gawri, Gowri, Kalami Kohistani, Kohistana, Kohistani"
gwf,"Gowro, Gabar Khel, Gabaro"
hnd,Hindko (Southern)
hno,"Hindko (Northern), Hazara Hindko, Hindki, Kagani, Kaghani"
jdg,"Jadgali, Jat, Jatgali, Jatki"
jnd,"Jandavra, Jhandoria"
kbu,"Kabutra, Nat, Natra"
khw,"Khowar, Arniya, Chitrali, Chitrari, Citrali, Kashkari, Khawar, Patu, Qashqari"
kls,"Kalasha, Kalash, Kalashamon"
kvx,"Koli (Parkari), Parkari"
lah,Lahnda
lrk,Loarki
lss,"Lasi, Lassi"
mby,Memoni
mki,"Dhatki, Dhati"
mve,"Marwari, Jaiselmer, Marawar, Marwari Bhil, Marwari Meghwar, Merwari, Rajasthani"
mvy,"Kohistani (Indus), Khili, Kohistani, Kohiste, Mair, Maiyã, Maiyon, Shuthun"
odk,"Od, Oad, Odki"
oru,"Ormuri, Baraki, Baraks, Bargista, Ormui, Ormur, Urmuri"
pbu,"Pashto (Northern), Pakhto, Pashtu, Pushto, Yousafzai Pashto, Yusufzai Pashto"
phl,"Palula, Biyori, Dangarikwar, Palola, Phalulo, Phalura"
phr,"Pahari-Potwari, Chibhali, Dhundi-Kairali, Pothohari, Potohari, Potwari"
pks,"Pakistan Sign Language, Isharon Ki Zubann"
plk,"Shina (Kohistani), Kohistani, Kohistyo, Palasi-Kohistani"
pnb,"Panjabi (Western), Lahanda, Lahnda, Lahndi, Lahori, Majhi, Western Punjabi"
pst,"Pashto (Central), Mahsudi, Waziri"
pus,Pushto
sbn,Sindhi Bhil
scl,"Shina, Brokpa, Shinaki, Sina"
shd,"Kundal Shahi, “Rawri” (pej.)"
skr,"Seraiki, Bahawalpuri, Multani, Riasiti, Saraiki, Siraiki, Southern Panjabi"
snd,Sindhi
trw,"Torwali, Torwalak, Torwali Kohistani, Turvali"
ush,"Ushojo, Ushuji"
vgr,"Vaghri, Bavri, Salavta, Vaghri Koli"
wne,"Waneci, Chalgari, Tarino, Vanechi, Wanechi, Wanetsi"
xhe,Khetrani
xka,Kalkoti
ydg,"Yidgha, Lutkuhwar, Yidga, Yudga, Yudgha"
pau,"Palauan, Belauan, Palau"
sov,"Sonsorol, Sonsorolese"
tox,"Tobian, Hatohobei, Tobi"
sam,Samaritan Aramaic
smp,"Samaritan, Samaritan Hebrew"
cuk,"Kuna (San Blas), Cuna, San Blas Cuna"
emp,"Emberá (Northern), Atrato, Chocó, Cholo, Darien, Darien Emberá, Ebera Bedea, Empera, Panama Embera"
gym,"Ngäbere, Chiriqui, Guaymí, Ngobere, Valiente"
lsp,"Panamanian Sign Language, Lengua de señas panameñas"
sab,"Buglere, Bobota, Bocota, Bofota, Bogota, Bokota, Bukueta, Murire, Nortenyo, Veraguas Sabanero"
scf,San Miguel Creole French
tfr,"Teribe, Naso, Nortenyo, Quequexque, Terraba, Tiribi, Tirribi"
aac,Ari
aad,"Amal, Alai"
aag,Ambrak
aah,"Arapesh (Abu’), Ua"
aai,"Miniafia Oyan, Arifama-Miniafia, Miniafia-Arifama"
aak,"Ankave, Angave"
aau,"Abau, Green River"
aaw,"Solong, Arawe, Arove, Pililo"
abg,"Abaga, Wagaba"
abt,"Ambulas, Abelam, Abulas"
abw,"Pal, Abasakur"
aby,"Aneme Wake, Abia, Abie"
ado,"Abu, Adjora, Adjoria, Azao"
adz,"Adzera, Acira, Atsera, Atzera, Azera"
aew,"Ambakich, Aion, Porapora"
aey,"Amele, Amale"
aez,"Aeka, Ajeka"
afd,"Andai, Pundungum, Wangkai"
afi,"Chini, Akrukay"
afk,"Nanubae, Aunda, Kapagmai"
afp,Tapei
agd,"Agarabi, Agarabe, Bare"
age,"Angal, East Angal, Mendi"
agg,"Angor, Anggor, Senagi, Watapor"
agl,"Fembe, Agala, Sinale"
agm,"Angaataha, Angaatiha, Angaatiya, Angataha, Langimar"
ago,"Tainae, Ivori"
aic,Ainbai
aie,"Amara, Bibling, Longa"
aif,Agi
ail,"Aimele, Kware"
aix,"Aighon, Aigon, Bao, Psohoh"
akh,"Angal Heneng, Agarar, Augu, Katinja, Wage, West Angal Heneng, West Mendi"
aki,"Aiome, Ayom"
akq,Ak
akt,Akolet
ali,Amaimon
alx,"Amol, Alatil, Aru, Eru"
amm,"Ama, Sawiyanu"
amn,Amanab
amp,Alamblak
amt,Amto
anh,"Nend, Angaua, Nent"
anj,Anor
anx,"Andra-Hus, Ahus, Ha’us"
anz,Anem
aob,Abom
aod,Andarum
aoe,"Angal Enen, Nembi, South Angal Heneng, South Mendi"
aof,"Bragat, Alauagat, Yauan"
aog,"Angoram, Olem, Pondo, Tjimundo"
aoj,"Mufian, Muhian, Muhiang, Southern Arapesh"
aom,"Ömie, Aomie, Upper Managalasi"
aon,"Arapesh (Bumbita), Bambita Arapesh, But Arapesh, Weri"
ape,"Bukiyip, Bukiyúp, Mountain Arapesh"
apo,"Ambul, Apalik, Palik"
apr,"Arop-Lokep, Arop-Lukep, Lukep, Moromiranga, Siasi, Siassi, Tolokiwa"
aps,"Arop-Sissano, Arop"
apz,"Safeyoka, Ambari, Ampale, Ampeeli-Wojokeso, Ampele"
asd,"Asas, Kow"
aso,"Dano, Asaro, Upper Asaro"
asx,"Muratayak, Asat, Murataik"
ata,"Pele-Ata, Peleata, Uase, Uasi, Uasilau, Wasi"
ate,"Atemble, Atemple, Atemple-Apris"
aui,"Anuki, Gabobora"
auk,"Heyo, Arima, Arinua, Arinwa, Lolopani, Ruruhip, Wan Wan"
aun,"One (Molmo), Aunalei, Molmo, Onele, Oni"
aup,"Makayam, Adulu, Atura, Aturu, Makaeyam, Tirio"
aur,"Aruek, Djang"
auy,"Awiyaana, Auyana"
avb,"Avau, Awau"
avt,Au
awb,"Awa, Mobuta"
awi,"Aekyom, Aiwin, Akium, Awin, West Awin"
awm,Arawum
aww,"Awun, Awon"
awx,Awara
aya,Awar
ayq,Ayi
bbb,Barai
bbd,Bau
bbf,Baibai
bbn,"Uneapa, Bali, Bali-Vitu"
bbr,"Girawa, Bagasin, Begasin, Begesin"
bbv,"Karnai, “Barim” (pej.)"
bcf,"Bamu, Bamu Kiwai"
bch,"Bariai, “Kabana” (pej.)"
bcm,"Bannoni, Banoni, Tsunari"
bco,"Kaluli, Bosavi"
bcu,"Awad Bing, Awad Gey, Biliau, Bing, Samang, Semang, Sengam"
bdd,"Bunama, Kelelegeia"
bdf,Biage
bef,"Benabena, Bena"
bek,"Bebeli, Banaule, Beli, Benaule, Kapore, Yangura"
beo,"Beami, Bedamini, Bedamuni, Mougulu"
bey,"Beli, Akuwagel, Makarim, Mukili"
bfh,"Blafe, Indorodoro, Tonda"
bhf,"Odiai, Busa, Busan, Uriai"
bhg,"Binandere, Ioma Binandere"
bhl,Bimin
bic,"Bikaru, Bugalu, Pikaru"
bie,Bepour
big,Biangai
bio,"Nai, Biaka"
biq,"Bipi, Sisi-Bipi"
bir,"Bisorio, Iniai, Inyai-Gadio-Bisorio"
bit,"Berinomo, Bitara"
bjc,"Bariji, Aga Bereho"
bjh,"Bahinemo, Bahenemo, Gahom, Inaru, Wogu, Yigai"
bjk,"Barok, Kanalu, Kanapit, Kolube, Komalu, Kulubi"
bjl,Bulu
bjp,"Fanamaket, Maket, Tangga"
bjr,"Binumarien, Binamarir, Binumaria"
bjz,Baruga
blq,Baluan-Pam
bmc,"Biem, Bam"
bmh,"Kein, Bemal"
bmk,"Ghayavi, Boanai, Boanaki, Boianaki, Boinaki, Galavi"
bmn,Bina
bmp,Bulgebi
bmu,"Somba-Siawari, Bulum, Burum, Burum-Mindik, Mindik"
bmx,Baimak
bmz,Baramu
bnp,"Bola, Bakovi, Bola-Bakovi"
bnw,"Bisis, Yambiyambi"
boj,"Anjam, Bogadjim, Bogajim, Bogati, Bom, Lalok"
bon,"Bine, Oriomo, Pine"
bop,Bonkiman
boq,"Bogaya, Bogaia, Pogaya"
bow,"Rema, Bothar"
bpi,Bagupi
bpm,"Biyom, Sasime"
bpu,Bongu
bpw,"Bo, Po, Sorimi"
bql,Bilakura
bqs,"Bosmun, Bosman, Bosngun"
brq,"Breri, Kuanga"
bry,Burui
brz,"Bilbil, Bilibil"
btp,Budibud
buk,"Bugawac, Bukaua, Bukawa, Bukawac, Kawa, Kawac, Yom Gawac"
buo,"Terei, Buin, Kugara, Telei"
buq,"Brem, Barem, Bububun, Bunabun, Bunubun"
but,Bungain
buv,Bun
bvn,Buna
bwd,"Bwaidoka, Bwaidoga"
bwf,"Boselewa, Bosalewa, Bosilewa, Mwani’u"
bwk,"Bauwaki, Bawaki"
bwm,"Biwat, Munduguma, Mundugumor"
bxf,"Minigir, Bilur, Birar"
bxh,"Buhutu, Bohutu, Buhulu, Siasiada, Yaleba"
bxz,Binahari
bye,"Pouye, Bouye"
byr,"Yipma, Barua, Baruya"
byx,"Qaqet, Baining, Kakat, Makakat, Maqaqet"
byz,"Banaro, Banar, Banara, Waran"
bzf,"Boikin, Boiken, Nucum, Yangoru, Yengoru"
bzh,"Buang (Mapos), Central Buang, Mapos"
can,"Chambri, Tchambuli, Tshamberi"
cga,Changriwa
cjn,"Chenapian, Chenap, Tsenap, Zenap"
cjv,"Chuave, Tjuave"
ckr,Kairak
dac,Dambi
dad,"Marik, Dami, Ham"
dah,"Gwahatike, Dahating, Gwatike"
dby,"Dibiyaso, Bainapi, Dibiasu, Pikiwa"
ddi,"Goodenough (West), Diodio"
ded,Dedua
dev,Domung
dge,"Degenan, Dingana"
dgg,"Doga, Magabara"
dgx,"Doghoro, Dogoro"
dgz,"Daga, Dimuga, Nawp"
dia,"Dia, Alu, Galu, Metru"
dju,"Kapriman, Mugumute, Wasare"
dmc,"Gavak, Bosiken, Boskien, Dimir"
dnd,Daonda
dnr,Danaru
doa,Dom
dob,"Dobu, Dobuan"
dof,"Domu, Dom"
dol,Doso
don,"Toura, Doura"
duc,"Duna, Yuna"
dui,"Dumun, Bai"
duk,"Uyajitaya, Abowe, Amito, Amowe, Duduela, Koki, Uyaji, Xuyadzitaya, Yabatia"
dva,Duau
dww,"Dawawa, Dawana"
eit,Eitiep
eiv,"Askopan, Eivo, Eivo 1"
ele,"Elepi, Samap"
elk,"Elkei, Olkoi"
elu,Elu
emi,"Mussau-Emira, Emira-Mussau, Musao, Musau-Emira, Mussau"
ena,"Apali, Apal, Emerum, Munga"
enq,"Enga, Caga, Tchaga, Tsaga"
eri,"Ogea, Erima, Nuru"
etr,"Edolo, Edolo Ado, Etolo, Etoro"
faa,"Fasu, Namome"
fad,"Wagi, Foran, Furan, Kamba, Mis-Kemba"
fag,"Finongan, Finungwa, Finungwan"
fai,"Faiwol, Angkiyakmin, Faiwolmin, Fegolmin, Wokeimin"
faj,Faita
ffi,"Foia Foia, Foiafoia, Foyafoya"
fiw,"Fiwaga, Fimaga, Fiwage"
foi,"Foi, Foe, Mubi River"
for,Fore
fqs,"Fas, Bembi"
frq,Forak
fuy,"Fuyug, Fuyuge, Fuyughe, Mafulu"
gaf,"Gende, Bundi, Gendeka, Gene"
gah,"Alekano, Gafuku, Gahuku, Gahuku-Gama"
gai,"Mbore, Borei, Gamai, Gamei, Mborei"
gaj,Gadsup
gam,"Kandawo, Narake"
gao,"Gants, Gaj"
gap,"Gal, Baimak, Weim"
gar,"Galeya, Garea"
gat,"Kenati, Aziana, Ganati, Kenathi"
gaw,"Nobonob, Butelkud-Guntabak, Garuh, Nobanob, Nobnob"
gbe,"Niksek, Meiyari, Sumwari"
gbf,"Gaikundi, Gaikunti"
gcc,"Mali, Gaktai"
gcn,Gaina
gdd,"Gedaged, Bel, Graged, Mitebog, Ragetta, Rio, Sek, Siar, Siar-Ragetta, Szeak-Bagili, Tiara"
gdn,"Umanakaina, Gvede, Gweda, Gwede, Gwedena, Umanikaina"
gdr,"Wipi, Gidra, Jibu, Oriomo"
geb,"Kire, Gire, Giri, Kire-Puire"
gfk,"Patpatar, Gelik, Patpari"
ggl,Ganglau
ggt,"Gitua, Gitoa, Kelana"
ggw,"Gogodala, Gogodara"
ghs,"Guhu-Samane, Bia, Mid-Waria, Muri, Paiawa, Tahari"
gim,"Gimi, Labogai"
gip,"Gimi, Loko"
gka,"Guya, Guiarak, Guyarak"
gmg,Magiyi
gmu,Gumalu
gnm,"Ginuman, Dime"
gnt,Guntai
gnu,Gnau
goc,Gorakor
goi,"Gobasi, Nomad"
gpn,"Taiap, Gapun"
grg,"Madi, Gira"
grq,"Gorovu, Gorova, Yerani"
grw,"Gweda, Garuwahi"
grx,Guriaso
grz,Guramalum
gsn,Gusan
gsp,"Wasembo, Biapim, Gusap, Yankowan"
gve,"Duwet, Guwet, Guwot, Waing"
gvf,"Golin, Gollum, Gumine"
gvs,"Gumawana, Domdom, Gumasi, Gumasila"
gyb,"Garus, Ate, Em, Kurupi"
hah,"Hahon, Hanon"
ham,"Hewa, Sisimin"
hao,"Hakö, Haku"
hgw,"Haigwai, Garaghwaghi, Kapulika, Naura"
hhi,"Hoia Hoia, Hoiahoia, Ukusi-Koparamio Hoyahoya"
hhy,"Hoyahoya, Hoiahoia, Hoya Hoya, Matakaia Hoyahoya"
hih,"Pamosu, Hinihon"
hkk,Hunjara-Kaina Ke
hla,"Halia, Tasi"
hmo,"Motu (Hiri), Hiri, Pidgin Motu, Police Motu"
hmt,"Hamtai, Hamday, Kamea, Kapau, “Kukukuku” (pej.), Watut"
hob,"Mari, Hop"
hot,"Hote, Hotec, Ho’tei, Malê, Malei"
hrc,"Niwer Mil, Tanga, Tangga"
hrw,"Warwar Feni, Anir, Feni, Tangga"
huf,Humene
hui,"Huli, Huli-Hulidana, Huri"
hul,"Hula, Vula’a"
ian,"Iatmul, Big Sepik, Gepma Kwudi, Gepma Kwundi, Ngepma Kwundi"
iar,"Purari, Evorra, Iai, Koriki, Maipua, Namau"
idi,"Idi, Diblaeg, Dimisi, Dimsisi, Tame"
igg,Igana
igm,"Kanggape, Igom"
igo,"Isebe, Balahaim"
imi,"Anamgura, Anamuxra, Ikundun, Mindivi"
imn,Imonda
imo,"Imbongu, Au, Aua, Awa, Ibo Ugu, Imbo Ungo, Imbo Ungu, Imbonggo"
ino,"Inoke-Yate, Inoke, Jate, Yate"
iou,"Tuma-Irumu, Irumu, Tuma, Upper Irumu"
ipi,"Ipili, Ipili-Paiela, Ipili-Payala"
ipo,"Ipiko, Epai, Higa, Ipikoi"
isa,"Isabi, Maruhia"
itr,"Iteri, Alowiemino, Iyo, Laro, Rocky Peak, Yinibu"
iwm,"Iwam, May River"
iws,"Iwam (Sepik), Yawenian"
jae,"Yabem, Jabem, Jabim, Laulabu, Yabim"
jbk,"Barikewa, Iba"
jet,"Manem, Jeti, Skofro, Wembi, Yeti"
jil,Jilim
jko,Kubo
jma,"Dima, Dimadima, Jimajima"
jmw,Mouwase
kbk,"Koiari (Grass), Koiari"
kbm,"Iwal, Kaiwa"
kbq,"Kamano, Kamano-Kafe"
kbt,"Abadi, Gabadi, Kabadi"
kbw,"Kaiep, Samap"
kbx,"Ap Ma, Ap Ma Botin, Botin, Kambot, Karaube"
kcb,"Kawacha, Kawatsa"
kcl,"Kala, Gela, Kela, Kelana, Laukanu"
kco,Kinalakna
kct,"Kayan, Kaian"
kdf,"Mamusi, Kakuna"
keh,"Keak, Kwaruwikwundi, Sepik Plains, Tshuosh, Tshwosh"
kew,"Kewa (West), Pasuma"
kgf,"Kube, Hube, Mongi"
kgu,"Kobol, Koguman"
khl,"Lusi, Kaliai"
khs,Kasua
khz,"Keapara, Keopara, Kerepunu"
kih,"Kilmeri, Kilmera"
kij,"Kilivila, Kiriwina"
kis,Kis
kit,"Agob, Dabu"
